# time, ED spin correlation, NQS regularization spin correlation, NQS diagonalization spin correlation, NQS geometric spin correlation
1.529999999999999971e-01, -1.165495242816003835e-01, -1.191013491640227628e-01, -1.190888431959711558e-01, -1.179856296460120996e-01
1.539999999999999980e-01, -1.136331516146217302e-01, -1.161769844365645593e-01, -1.161645433363885094e-01, -1.150638093726077948e-01
1.549999999999999989e-01, -1.107429609636166601e-01, -1.132782537774147252e-01, -1.132658794651984768e-01, -1.121678670576701231e-01
1.559999999999999998e-01, -1.078795072363117891e-01, -1.104057096967851759e-01, -1.103934040644555248e-01, -1.092983566796574824e-01
1.570000000000000007e-01, -1.050433402070261313e-01, -1.075598995342579578e-01, -1.075476644445845786e-01, -1.064558270675184104e-01
1.580000000000000016e-01, -1.022350044111167700e-01, -1.047413653445466025e-01, -1.047292026301395035e-01, -1.036408217904730145e-01
1.590000000000000024e-01, -9.945503904042926613e-02, -1.019506437836891488e-01, -1.019385552460663480e-01, -1.008538790485314363e-01
1.600000000000000033e-01, -9.670397783977491279e-02, -9.918826599595700899e-02, -9.917625340448035787e-02, -9.809553156376191185e-02
1.610000000000000042e-01, -9.398234900445281981e-02, -9.645475750107340707e-02, -9.644282259196604312e-02, -9.536630647232677283e-02
1.620000000000000051e-01, -9.129067507883871502e-02, -9.375063808206665628e-02, -9.373878255741574517e-02, -9.266672521729846235e-02
1.630000000000000060e-01, -8.862947285605761449e-02, -9.107642167369758845e-02, -9.106464720042699301e-02, -8.999730344228085155e-02
1.640000000000000069e-01, -8.599925327876105363e-02, -8.843261625133841397e-02, -8.842092446027680075e-02, -8.735855088585420258e-02
1.650000000000000078e-01, -8.340052134102787784e-02, -8.581972372063348398e-02, -8.580811620550818364e-02, -8.475097127687217236e-02
1.660000000000000087e-01, -8.083377599140677272e-02, -8.323823980769574915e-02, -8.322671812415725900e-02, -8.217506223063575366e-02
1.670000000000000095e-01, -7.829951003712014301e-02, -8.068865394995576590e-02, -8.067721961466781111e-02, -7.963131514598317806e-02
1.680000000000000104e-01, -7.579821004944584106e-02, -7.817144918781401830e-02, -7.816010367754164245e-02, -7.712021510332622842e-02
1.690000000000000113e-01, -7.333035627029751979e-02, -7.568710205698719884e-02, -7.567584680778083328e-02, -7.464224076368178307e-02
1.700000000000000122e-01, -7.089642252001981948e-02, -7.323608248179197533e-02, -7.322491888818966066e-02, -7.219786426873993357e-02
1.710000000000000131e-01, -6.849687610641558289e-02, -7.081885366935126991e-02, -7.080778308361246332e-02, -6.978755114202536691e-02
1.720000000000000140e-01, -6.613217773502469421e-02, -6.843587200473498500e-02, -6.842489573618912302e-02, -6.741176019120641294e-02
1.730000000000000149e-01, -6.380278142067047353e-02, -6.608758694722796645e-02, -6.607670626172253148e-02, -6.507094341161469286e-02
