# time, ED spin correlation, NQS regularization spin correlation, NQS diagonalization spin correlation, NQS geometric spin correlation
2.399999999999999911e-01, -5.578998741222758462e-03, -1.180167599003774295e-03, -1.382721844983016016e-03, -2.993513293644071462e-03
2.419999999999999929e-01, -7.128147303189346501e-03, -1.881057729762520593e-03, -2.133459681040538077e-03, -4.121084641991667845e-03
2.439999999999999947e-01, -8.863809510695236371e-03, -2.758017029349026442e-03, -3.060312156576935373e-03, -5.432640444535096966e-03
2.459999999999999964e-01, -1.078465246047456000e-02, -3.812630398050196982e-03, -4.164854452020768857e-03, -6.928062596455286659e-03
2.479999999999999982e-01, -1.288920103955220470e-02, -5.045860835981384046e-03, -5.447991192660285413e-03, -8.606908397407754194e-03
2.500000000000000000e-01, -1.517583905805989890e-02, -6.458246896197259584e-03, -6.910187208902008466e-03, -1.046843166448498813e-02
2.520000000000000018e-01, -1.764281049038950167e-02, -8.049994870163359323e-03, -8.551569314604929098e-03, -1.251161108861292663e-02
2.540000000000000036e-01, -2.028822082373422930e-02, -9.821010186286671662e-03, -1.037196377825890317e-02, -1.473518264252549927e-02
2.560000000000000053e-01, -2.311003851298183004e-02, -1.177090085708575387e-02, -1.237090516563150826e-02, -1.713766915147628411e-02
2.580000000000000071e-01, -2.610609654084148495e-02, -1.389897689676811328e-02, -1.454763944873931243e-02, -1.971740362666001695e-02
2.600000000000000089e-01, -2.927409408200630503e-02, -1.620425873536544825e-02, -1.690113335705973469e-02, -2.247254634459964692e-02
2.620000000000000107e-01, -3.261159827007413525e-02, -1.868549634825773104e-02, -1.943009205561562966e-02, -2.540109702950344231e-02
2.640000000000000124e-01, -3.611604606586955174e-02, -2.134119427322676843e-02, -2.213298164903412801e-02, -2.850090361963071930e-02
2.660000000000000142e-01, -3.978474622573125591e-02, -2.416963697046204534e-02, -2.500805210971761630e-02, -3.176966878917259623e-02
2.680000000000000160e-01, -4.361488136825584366e-02, -2.716891114983478045e-02, -2.805335777936898700e-02, -3.520495503701559503e-02
2.700000000000000178e-01, -4.760351013790788122e-02, -3.033692389573150461e-02, -3.126677434962119723e-02, -3.880418887068310535e-02
2.720000000000000195e-01, -5.174756946383638617e-02, -3.367141680415457888e-02, -3.464601237817813845e-02, -4.256466443372066560e-02
2.740000000000000213e-01, -5.604387691216270589e-02, -3.716997686896975073e-02, -3.818862789706685412e-02, -4.648354678697304287e-02
2.760000000000000231e-01, -6.048913312993321745e-02, -4.083004492757179305e-02, -4.189203078149839055e-02, -5.055787498844978994e-02
2.780000000000000249e-01, -6.507992437886021830e-02, -4.464892235994741276e-02, -4.575349147803287053e-02, -5.478456505957524786e-02
2.800000000000000266e-01, -6.981272515690534197e-02, -4.862377657867382463e-02, -4.977014657136349940e-02, -5.916041289371032352e-02
2.820000000000000284e-01, -7.468390090569185236e-02, -5.275164569223717709e-02, -5.393900354061498953e-02, -6.368209715190177589e-02
2.840000000000000302e-01, -7.968971080166643850e-02, -5.702944261649709606e-02, -5.825694496390120686e-02, -6.834618216355253795e-02
2.860000000000000320e-01, -8.482631062886830664e-02, -6.145395882200734017e-02, -6.272073235368248734e-02, -7.314912085604054204e-02
2.880000000000000338e-01, -9.008975573109768986e-02, -6.602186784856792223e-02, -6.732700974768270064e-02, -7.808725772507776886e-02
2.899999999999999800e-01, -9.547600404121847628e-02, -7.072972867338261915e-02, -7.207230714529554161e-02, -8.315683184395381011e-02
2.919999999999999818e-01, -1.009809191852666654e-01, -7.557398899669007242e-02, -7.695304385284765236e-02, -8.835397993094794289e-02
2.939999999999999836e-01, -1.066002736589819339e-01, -8.055098848656981614e-02, -8.196553177861257145e-02, -9.367473946858985434e-02
2.959999999999999853e-01, -1.123297520743242739e-01, -8.565696201084330164e-02, -8.710597871041317330e-02, -9.911505187943110695e-02
2.979999999999999871e-01, -1.181649544734787033e-01, -9.088804287828099182e-02, -9.237049159549048927e-02, -1.046707657614507070e-01
2.999999999999999889e-01, -1.241013997078073139e-01, -9.624026610151287242e-02, -9.775507983841705273e-02, -1.103376401767885151e-01
3.019999999999999907e-01, -1.301345288791507238e-01, -1.017095716923443471e-01, -1.032556586272293103e-01, -1.161113480024195121e-01
3.039999999999999925e-01, -1.362597088408381563e-01, -1.072918079948482484e-01, -1.088680522947595569e-01, -1.219874793343919128e-01
3.059999999999999942e-01, -1.424722357557160479e-01, -1.129827350612624404e-01, -1.145879977199479038e-01, -1.279615449497500945e-01
3.079999999999999960e-01, -1.487673387084642584e-01, -1.187780280732840948e-01, -1.204111477720172518e-01, -1.340289798194982951e-01
3.099999999999999978e-01, -1.551401833694238397e-01, -1.246732808094719175e-01, -1.263330747986970426e-01, -1.401851466770178689e-01
3.119999999999999996e-01, -1.615858757071252927e-01, -1.306640091606250942e-01, -1.323492741631157321e-01, -1.464253396321874567e-01
3.140000000000000013e-01, -1.680994657466638453e-01, -1.367456546907090398e-01, -1.384551678203257419e-01, -1.527447878385634894e-01
3.160000000000000031e-01, -1.746759513710369471e-01, -1.429135882443493544e-01, -1.446461079437576236e-01, -1.591386592036639902e-01
3.180000000000000049e-01, -1.813102821625243721e-01, -1.491631136001568270e-01, -1.509173805934554968e-01, -1.656020641435274887e-01
3.200000000000000067e-01, -1.879973632811602069e-01, -1.554894711681981956e-01, -1.572642094269794122e-01, -1.721300593787473965e-01
3.220000000000000084e-01, -1.947320593773205766e-01, -1.618878417259263791e-01, -1.636817594517064600e-01, -1.787176517685594990e-01
3.240000000000000102e-01, -2.015091985354187099e-01, -1.683533501994431691e-01, -1.701651408157265899e-01, -1.853598021826465270e-01
3.260000000000000120e-01, -2.083235762456828732e-01, -1.748810694784826980e-01, -1.767094126361240247e-01, -1.920514294045368997e-01
3.280000000000000138e-01, -2.151699594009630623e-01, -1.814660242692440750e-01, -1.833095868618718760e-01, -1.987874140658102418e-01
