# time, ED spin correlation, NQS spin correlation
4.900000000000000189e-02, -4.397317781394968206e-01, -4.409470711929753262e-01
5.000000000000000278e-02, -4.374096591327360506e-01, -4.386544452837201069e-01
5.100000000000000366e-02, -4.350503999194402227e-01, -4.363246437952215673e-01
5.200000000000000455e-02, -4.326545002762579584e-01, -4.339581558349688284e-01
5.299999999999999850e-02, -4.302224677416099929e-01, -4.315554783776782144e-01
5.399999999999999939e-02, -4.277548175081734572e-01, -4.291171161558072766e-01
5.500000000000000028e-02, -4.252520723137453440e-01, -4.266435815486502303e-01
5.600000000000000117e-02, -4.227147623305086421e-01, -4.241353944700645973e-01
5.700000000000000205e-02, -4.201434250527213976e-01, -4.215930822548029089e-01
5.800000000000000294e-02, -4.175386051828562928e-01, -4.190171795434604607e-01
5.900000000000000383e-02, -4.149008545162138906e-01, -4.164082281660648754e-01
5.999999999999999778e-02, -4.122307318240309160e-01, -4.137667770243008691e-01
6.099999999999999867e-02, -4.095288027351133842e-01, -4.110933819723870397e-01
6.199999999999999956e-02, -4.067956396160150034e-01, -4.083886056966329337e-01
6.300000000000000044e-02, -4.040318214497896632e-01, -4.056530175936606253e-01
6.400000000000000133e-02, -4.012379337133424317e-01, -4.028871936473449322e-01
6.500000000000000222e-02, -3.984145682534030453e-01, -4.000917163044552805e-01
6.600000000000000311e-02, -3.955623231611518631e-01, -3.972671743490515661e-01
6.700000000000000400e-02, -3.926818026455229371e-01, -3.944141627756106994e-01
6.800000000000000488e-02, -3.897736169052102295e-01, -3.915332826609543848e-01
6.900000000000000577e-02, -3.868383819994052342e-01, -3.886251410349522706e-01
7.000000000000000666e-02, -3.838767197172939794e-01, -3.856903507500611950e-01
7.100000000000000755e-02, -3.808892574463380032e-01, -3.827295303496837664e-01
7.200000000000000844e-02, -3.778766280393734411e-01, -3.797433039354122242e-01
7.299999999999999545e-02, -3.748394696805472659e-01, -3.767323010331446453e-01
7.399999999999999634e-02, -3.717784257501283163e-01, -3.736971564581246241e-01
7.499999999999999722e-02, -3.686941446882156526e-01, -3.706385101788994274e-01
7.599999999999999811e-02, -3.655872798573752691e-01, -3.675570071802560790e-01
7.699999999999999900e-02, -3.624584894042344740e-01, -3.644532973251357055e-01
7.799999999999999989e-02, -3.593084361200620802e-01, -3.613280352155694430e-01
7.900000000000000078e-02, -3.561377873003657712e-01, -3.581818800526402891e-01
8.000000000000000167e-02, -3.529472146035340652e-01, -3.550154954955202502e-01
8.100000000000000255e-02, -3.497373939085559047e-01, -3.518295495195973288e-01
8.200000000000000344e-02, -3.465090051718432429e-01, -3.486247142737313176e-01
8.300000000000000433e-02, -3.432627322831933725e-01, -3.454016659366523911e-01
8.400000000000000522e-02, -3.399992629209148687e-01, -3.421610845725226446e-01
8.500000000000000611e-02, -3.367192884061531166e-01, -3.389036539857326891e-01
8.600000000000000699e-02, -3.334235035564436789e-01, -3.356300615749068239e-01
8.700000000000000788e-02, -3.301126065385238117e-01, -3.323409981861876195e-01
8.799999999999999489e-02, -3.267872987204360480e-01, -3.290371579657994650e-01
8.899999999999999578e-02, -3.234482845229531556e-01, -3.257192382119438179e-01
8.999999999999999667e-02, -3.200962712703562252e-01, -3.223879392260367571e-01
9.099999999999999756e-02, -3.167319690405970278e-01, -3.190439641633335821e-01
9.199999999999999845e-02, -3.133560905148785602e-01, -3.156880188829663814e-01
9.299999999999999933e-02, -3.099693508266830877e-01, -3.123208117974158871e-01
9.400000000000000022e-02, -3.065724674102812686e-01, -3.089430537214495898e-01
9.500000000000000111e-02, -3.031661598487523923e-01, -3.055554577205784605e-01
9.600000000000000200e-02, -2.997511497215520904e-01, -3.021587389590312811e-01
9.700000000000000289e-02, -2.963281604516548318e-01, -2.987536145472862170e-01
9.800000000000000377e-02, -2.928979171523066194e-01, -2.953408033892217510e-01
9.900000000000000466e-02, -2.894611464734200834e-01, -2.919210260288533365e-01
1.000000000000000056e-01, -2.860185764476435022e-01, -2.884950044967575788e-01
1.010000000000000064e-01, -2.825709363361370574e-01, -2.850634621561738968e-01
1.020000000000000073e-01, -2.791189564740889084e-01, -2.816271235487952662e-01
1.030000000000000082e-01, -2.756633681160043370e-01, -2.781867142403402493e-01
1.040000000000000091e-01, -2.722049032807977720e-01, -2.747429606658946533e-01
1.049999999999999961e-01, -2.687442945967267738e-01, -2.712965899750591214e-01
1.059999999999999970e-01, -2.652822751461934025e-01, -2.678483298769063214e-01
1.069999999999999979e-01, -2.618195783104511620e-01, -2.643989084848799576e-01
1.079999999999999988e-01, -2.583569376142487162e-01, -2.609490541615145931e-01
1.089999999999999997e-01, -2.548950865704417978e-01, -2.574994953631370431e-01
1.100000000000000006e-01, -2.514347585246095584e-01, -2.540509604845238578e-01
1.110000000000000014e-01, -2.479766864997047515e-01, -2.506041777035351026e-01
1.120000000000000023e-01, -2.445216030407732499e-01, -2.471598748257864409e-01
1.130000000000000032e-01, -2.410702400597738715e-01, -2.437187791293704275e-01
1.140000000000000041e-01, -2.376233286805338463e-01, -2.402816172096479408e-01
1.150000000000000050e-01, -2.341815990838694295e-01, -2.368491148241796129e-01
1.160000000000000059e-01, -2.307457803529076035e-01, -2.334219967377830218e-01
1.170000000000000068e-01, -2.273166003186393447e-01, -2.300009865677592746e-01
1.180000000000000077e-01, -2.238947854057393716e-01, -2.265868066293474925e-01
1.190000000000000085e-01, -2.204810604786822392e-01, -2.231801777813643417e-01
1.199999999999999956e-01, -2.170761486881904456e-01, -2.197818192721500696e-01
1.209999999999999964e-01, -2.136807713180445267e-01, -2.163924485857793567e-01
1.219999999999999973e-01, -2.102956476322888901e-01, -2.130127812885969085e-01
1.229999999999999982e-01, -2.069214947228660562e-01, -2.096435308760751515e-01
1.239999999999999991e-01, -2.035590273577101150e-01, -2.062854086200926473e-01
1.250000000000000000e-01, -2.002089578293332339e-01, -2.029391234165706381e-01
1.260000000000000009e-01, -1.968719958039362450e-01, -1.996053816335351117e-01
1.270000000000000018e-01, -1.935488481710755104e-01, -1.962848869596688361e-01
1.280000000000000027e-01, -1.902402188939180394e-01, -1.929783402533004621e-01
1.290000000000000036e-01, -1.869468088601168310e-01, -1.896864393919297509e-01
1.300000000000000044e-01, -1.836693157333374182e-01, -1.864098791222637552e-01
1.310000000000000053e-01, -1.804084338054668391e-01, -1.831493509108124140e-01
1.320000000000000062e-01, -1.771648538495381731e-01, -1.799055427950893016e-01
1.330000000000000071e-01, -1.739392629733994278e-01, -1.766791392353663781e-01
1.340000000000000080e-01, -1.707323444741593310e-01, -1.734708209670987877e-01
1.350000000000000089e-01, -1.675447776934397837e-01, -1.702812648540101836e-01
1.360000000000000098e-01, -1.643772378734673356e-01, -1.671111437417999723e-01
1.370000000000000107e-01, -1.612303960140317738e-01, -1.639611263126165563e-01
1.380000000000000115e-01, -1.581049187303448234e-01, -1.608318769402062309e-01
1.390000000000000124e-01, -1.550014681118258020e-01, -1.577240555458391813e-01
1.400000000000000133e-01, -1.519207015818478945e-01, -1.546383174549952333e-01
1.410000000000000142e-01, -1.488632717584718324e-01, -1.515753132548527393e-01
1.420000000000000151e-01, -1.458298263161977859e-01, -1.485356886525904252e-01
1.430000000000000160e-01, -1.428210078487640866e-01, -1.455200843345614281e-01
1.440000000000000169e-01, -1.398374537330230039e-01, -1.425291358263203190e-01
1.449999999999999900e-01, -1.368797959939208886e-01, -1.395634733535844607e-01
1.459999999999999909e-01, -1.339486611706126318e-01, -1.366237217041215424e-01
1.469999999999999918e-01, -1.310446701837376937e-01, -1.337105000906284591e-01
1.479999999999999927e-01, -1.281684382038870140e-01, -1.308244220146264070e-01
1.489999999999999936e-01, -1.253205745212866984e-01, -1.279660951314235962e-01
1.499999999999999944e-01, -1.225016824167294988e-01, -1.251361211161684805e-01
1.509999999999999953e-01, -1.197123590337771798e-01, -1.223350955311258148e-01
1.519999999999999962e-01, -1.169531952522639695e-01, -1.195636076941425097e-01
1.529999999999999971e-01, -1.142247755631269762e-01, -1.168222405484464488e-01
1.539999999999999980e-01, -1.115276779445900646e-01, -1.141115705338304892e-01
1.549999999999999989e-01, -1.088624737397262121e-01, -1.114321674593288097e-01
1.559999999999999998e-01, -1.062297275354274484e-01, -1.087845943774806146e-01
1.570000000000000007e-01, -1.036299970428039841e-01, -1.061694074603162230e-01
1.580000000000000016e-01, -1.010638329790414097e-01, -1.035871558771903900e-01
1.590000000000000024e-01, -9.853177895073829407e-02, -1.010383816746105445e-01
1.600000000000000033e-01, -9.603437133875109000e-02, -9.852361965824121826e-02
1.610000000000000042e-01, -9.357213918456883106e-02, -9.604339727723666675e-02
1.620000000000000051e-01, -9.114560407824309762e-02, -9.359823451111359827e-02
1.630000000000000060e-01, -8.875528004789648429e-02, -9.118864375935170630e-02
1.640000000000000069e-01, -8.640167345083241135e-02, -8.881512973391041121e-02
1.650000000000000078e-01, -8.408528286627105219e-02, -8.647818935484358205e-02
1.660000000000000087e-01, -8.180659898973123567e-02, -8.417831164916060593e-02
1.670000000000000095e-01, -7.956610452908376152e-02, -8.191597765302431611e-02
1.680000000000000104e-01, -7.736427410229657076e-02, -7.969166031728588950e-02
1.690000000000000113e-01, -7.520157413689310122e-02, -7.750582441618077134e-02
1.700000000000000122e-01, -7.307846277114637967e-02, -7.535892645884639807e-02
1.710000000000000131e-01, -7.099538975702832100e-02, -7.325141460291768880e-02
1.720000000000000140e-01, -6.895279636493635567e-02, -7.118372856905813562e-02
1.730000000000000149e-01, -6.695111529021610663e-02, -6.915629955453889144e-02
1.740000000000000158e-01, -6.499077056150058540e-02, -6.716955014306738581e-02
1.750000000000000167e-01, -6.307217745088644634e-02, -6.522389420665750115e-02
1.759999999999999898e-01, -6.119574238596319632e-02, -6.331973679345331840e-02
1.769999999999999907e-01, -5.936186286371775145e-02, -6.145747399273242956e-02
1.779999999999999916e-01, -5.757092736633008523e-02, -5.963749276459309051e-02
1.789999999999999925e-01, -5.582331527887830769e-02, -5.786017071680332052e-02
