# time, ED spin correlation, NQS spin correlation
1.239999999999999991e-01, -2.172768500620231857e-01, -2.198826474099188077e-01
1.250000000000000000e-01, -2.138260049432567089e-01, -2.164410949424513675e-01
1.260000000000000009e-01, -2.103791937838882520e-01, -2.130031554962631413e-01
1.270000000000000018e-01, -2.069370143902049541e-01, -2.095694234505005027e-01
1.280000000000000027e-01, -2.035000637651719901e-01, -2.061404924435361052e-01
1.290000000000000036e-01, -2.000689380048900623e-01, -2.027169552688241616e-01
1.300000000000000044e-01, -1.966442321952101002e-01, -1.992994037708381017e-01
1.310000000000000053e-01, -1.932265403085228483e-01, -1.958884287411340464e-01
1.320000000000000062e-01, -1.898164551007416323e-01, -1.924846198145243048e-01
1.330000000000000071e-01, -1.864145680084967061e-01, -1.890885653653838760e-01
1.340000000000000080e-01, -1.830214690465574168e-01, -1.857008524041078024e-01
1.350000000000000089e-01, -1.796377467055020882e-01, -1.823220664737382479e-01
1.360000000000000098e-01, -1.762639878496513046e-01, -1.789527915467431785e-01
1.370000000000000107e-01, -1.729007776152840237e-01, -1.755936099220019864e-01
1.380000000000000115e-01, -1.695486993091521732e-01, -1.722451021219674749e-01
1.390000000000000124e-01, -1.662083343073145203e-01, -1.689078467900402836e-01
1.400000000000000133e-01, -1.628802619543033292e-01, -1.655824205881772093e-01
1.410000000000000142e-01, -1.595650594626447372e-01, -1.622693980946928738e-01
1.420000000000000151e-01, -1.562633018127484452e-01, -1.589693517023093583e-01
1.430000000000000160e-01, -1.529755616531845441e-01, -1.556828515164631055e-01
1.440000000000000169e-01, -1.497024092013646557e-01, -1.524104652538371130e-01
1.449999999999999900e-01, -1.464444121446450420e-01, -1.491527581411655479e-01
1.459999999999999909e-01, -1.432021355418681419e-01, -1.459102928143086730e-01
1.469999999999999918e-01, -1.399761417253603535e-01, -1.426836292175519827e-01
1.479999999999999927e-01, -1.367669902034023000e-01, -1.394733245032370450e-01
1.489999999999999936e-01, -1.335752375631893141e-01, -1.362799329316208841e-01
1.499999999999999944e-01, -1.304014373742984068e-01, -1.331040057710318747e-01
1.509999999999999953e-01, -1.272461400926783726e-01, -1.299460911983014721e-01
1.519999999999999962e-01, -1.241098929651798938e-01, -1.268067341994640329e-01
1.529999999999999971e-01, -1.209932399346431708e-01, -1.236864764707324149e-01
1.539999999999999980e-01, -1.178967215455570539e-01, -1.205858563197707567e-01
1.549999999999999989e-01, -1.148208748503084797e-01, -1.175054085671890514e-01
1.559999999999999998e-01, -1.117662333160380633e-01, -1.144456644483548280e-01
1.570000000000000007e-01, -1.087333267321161645e-01, -1.114071515154268083e-01
1.580000000000000016e-01, -1.057226811182577775e-01, -1.083903935396434981e-01
1.590000000000000024e-01, -1.027348186332911750e-01, -1.053959104138609548e-01
1.600000000000000033e-01, -9.977025748459590615e-02, -1.024242180553146253e-01
1.610000000000000042e-01, -9.682951183822617602e-02, -9.947582830860318692e-02
1.620000000000000051e-01, -9.391309172973513753e-02, -9.655124884887003600e-02
1.630000000000000060e-01, -9.102150297571545701e-02, -9.365098308518955694e-02
1.640000000000000069e-01, -8.815524708607221094e-02, -9.077553006411862024e-02
1.650000000000000078e-01, -8.531482117704183854e-02, -8.792538437341407276e-02
1.660000000000000087e-01, -8.250071788497362335e-02, -8.510103604589711046e-02
1.670000000000000095e-01, -7.971342528088833090e-02, -8.230297046345132206e-02
1.680000000000000104e-01, -7.695342678582817175e-02, -7.953166826113262922e-02
1.690000000000000113e-01, -7.422120108701332764e-02, -7.678760523138064564e-02
1.700000000000000122e-01, -7.151722205481980676e-02, -7.407125222832484923e-02
1.710000000000000131e-01, -6.884195866059279745e-02, -7.138307507216548609e-02
1.720000000000000140e-01, -6.619587489530917579e-02, -6.872353445362755497e-02
1.730000000000000149e-01, -6.357942968910405834e-02, -6.609308583850001528e-02
1.740000000000000158e-01, -6.099307683167511096e-02, -6.349217937224339858e-02
1.750000000000000167e-01, -5.843726489357850551e-02, -6.092125978468308778e-02
1.759999999999999898e-01, -5.591243714842999285e-02, -5.838076629484396929e-02
1.769999999999999907e-01, -5.341903149602467149e-02, -5.587113251592416147e-02
1.779999999999999916e-01, -5.095748038638832356e-02, -5.339278636048049032e-02
1.789999999999999925e-01, -4.852821074477499386e-02, -5.094614994591640383e-02
1.799999999999999933e-01, -4.613164389762162282e-02, -4.853163950035532109e-02
1.809999999999999942e-01, -4.376819549947443683e-02, -4.614966526904006050e-02
1.819999999999999951e-01, -4.143827546089910718e-02, -4.380063142146474464e-02
1.829999999999999960e-01, -3.914228787738660564e-02, -4.148493595942459589e-02
1.839999999999999969e-01, -3.688063095926775309e-02, -3.920297062632933927e-02
1.849999999999999978e-01, -3.465369696264893745e-02, -3.695512081812574179e-02
1.859999999999999987e-01, -3.246187212138013090e-02, -3.474176549634827582e-02
1.869999999999999996e-01, -3.030553658006748807e-02, -3.256327710388290386e-02
1.880000000000000004e-01, -2.818506432814182200e-02, -3.042002148425894392e-02
1.890000000000000013e-01, -2.610082313499498957e-02, -2.831235780546868114e-02
1.900000000000000022e-01, -2.405317448619495591e-02, -2.624063848956351142e-02
1.910000000000000031e-01, -2.204247352079023725e-02, -2.420520914968130738e-02
1.920000000000000040e-01, -2.006906896971586557e-02, -2.220640853653597577e-02
1.930000000000000049e-01, -1.813330309531039491e-02, -2.024456849698115860e-02
1.940000000000000058e-01, -1.623551163195444819e-02, -1.832001394792881835e-02
1.950000000000000067e-01, -1.437602372784209381e-02, -1.643306286975564079e-02
1.960000000000000075e-01, -1.255516188789410764e-02, -1.458402632429242271e-02
1.970000000000000084e-01, -1.077324191782362550e-02, -1.277320850366090929e-02
1.980000000000000093e-01, -9.030572869363359678e-03, -1.100090681740223744e-02
1.990000000000000102e-01, -7.327456986664628025e-03, -9.267412026429888705e-03
2.000000000000000111e-01, -5.664189653876855468e-03, -7.573008432846788790e-03
2.010000000000000120e-01, -4.041059343916644786e-03, -5.917974133980000162e-03
2.020000000000000129e-01, -2.458347568436228259e-03, -4.302581345522752537e-03
2.030000000000000138e-01, -9.163288289984611312e-04, -2.727096790461068163e-03
2.040000000000000147e-01, 5.847294305319356011e-04, -1.191782134208109641e-03
2.050000000000000155e-01, 2.044566870373368261e-03, 3.031055812853147152e-04
2.060000000000000164e-01, 3.462930299979752324e-03, 1.757313591978764116e-03
2.070000000000000173e-01, 4.839573721953260854e-03, 3.170593289128820907e-03
2.080000000000000182e-01, 6.174258374709834518e-03, 4.542700486529981443e-03
2.089999999999999913e-01, 7.466752773888911399e-03, 5.873396226417065130e-03
2.099999999999999922e-01, 8.716832752501988552e-03, 7.162448171139196643e-03
2.109999999999999931e-01, 9.924281499811206386e-03, 8.409632453586024861e-03
2.119999999999999940e-01, 1.108888959893269271e-02, 9.614735693305549377e-03
2.129999999999999949e-01, 1.221045506315707532e-02, 1.077755683174210291e-02
2.139999999999999958e-01, 1.328878337098170215e-02, 1.189790853451721045e-02
2.149999999999999967e-01, 1.432368749984805345e-02, 1.297561808098718870e-02
2.159999999999999976e-01, 1.531498795857803505e-02, 1.401052780476766228e-02
2.169999999999999984e-01, 1.626251281850551317e-02, 1.500249520741641848e-02
2.179999999999999993e-01, 1.716609774329393157e-02, 1.595139285274643770e-02
2.190000000000000002e-01, 1.802558601743876193e-02, 1.685710810173608049e-02
2.200000000000000011e-01, 1.884082857344831358e-02, 1.771954270122792427e-02
2.210000000000000020e-01, 1.961168401769737557e-02, 1.853861220937907603e-02
2.220000000000000029e-01, 2.033801865495004496e-02, 1.931424523040216681e-02
2.230000000000000038e-01, 2.101970651154760894e-02, 2.004638243743040588e-02
2.240000000000000047e-01, 2.165662935725701926e-02, 2.073497537977172026e-02
2.250000000000000056e-01, 2.224867672577647906e-02, 2.137998509335781172e-02
2.260000000000000064e-01, 2.279574593389468301e-02, 2.198138055577909117e-02
2.270000000000000073e-01, 2.329774209929942261e-02, 2.253913704673058890e-02
2.280000000000000082e-01, 2.375457815703422432e-02, 2.305323448966609123e-02
2.290000000000000091e-01, 2.416617487459851721e-02, 2.352365586014996957e-02
2.300000000000000100e-01, 2.453246086568918946e-02, 2.395038574909100909e-02
2.310000000000000109e-01, 2.485337260258227779e-02, 2.433340916249427180e-02
2.320000000000000118e-01, 2.512885442715048767e-02, 2.467271062244610208e-02
2.330000000000000127e-01, 2.535885856051678031e-02, 2.496827360845371713e-02
2.340000000000000135e-01, 2.554334511134080665e-02, 2.522008034870171916e-02
2.350000000000000144e-01, 2.568228208273774446e-02, 2.542811194312184081e-02
2.360000000000000153e-01, 2.577564537782739418e-02, 2.559234877904965899e-02
2.370000000000000162e-01, 2.582341880391403680e-02, 2.571277118749269036e-02
2.380000000000000171e-01, 2.582559407529434400e-02, 2.578936028249713061e-02
2.390000000000000180e-01, 2.578217081469473884e-02, 2.582209892477132368e-02
2.399999999999999911e-01, 2.569315655333661436e-02, 2.581097275008507885e-02
2.409999999999999920e-01, 2.555856672963043724e-02, 2.575597120061110662e-02
2.419999999999999929e-01, 2.537842468649775807e-02, 2.565708849285823490e-02
2.429999999999999938e-01, 2.515276166732303628e-02, 2.551432445121767228e-02
2.439999999999999947e-01, 2.488161681053454102e-02, 2.532768513556375722e-02
2.449999999999999956e-01, 2.456503714281664183e-02, 2.509718319995226168e-02
2.459999999999999964e-01, 2.420307757095324641e-02, 2.482283794127235557e-02
2.469999999999999973e-01, 2.379580087230520960e-02, 2.450467503250172707e-02
2.479999999999999982e-01, 2.334327768392198757e-02, 2.414272598097239736e-02
2.489999999999999991e-01, 2.284558649029119412e-02, 2.373702739903041717e-02
2.500000000000000000e-01, 2.230281360972584739e-02, 2.328762021133700191e-02
2.510000000000000009e-01, 2.171505317939377913e-02, 2.279454893917514172e-02
2.520000000000000018e-01, 2.108240713899057345e-02, 2.225786119166694998e-02
2.530000000000000027e-01, 2.040498521305975435e-02, 2.167760745785650423e-02
2.540000000000000036e-01, 1.968290489196163409e-02, 2.105384124082922137e-02
2.550000000000000044e-01, 1.891629141149740734e-02, 2.038661951850337384e-02
2.560000000000000053e-01, 1.810527773118706177e-02, 1.967600346864600142e-02
2.570000000000000062e-01, 1.725000451121045178e-02, 1.892205936687275936e-02
2.580000000000000071e-01, 1.635062008801099059e-02, 1.812485955845506008e-02
2.590000000000000080e-01, 1.540728044856827170e-02, 1.728448341426739449e-02
2.600000000000000089e-01, 1.442014920334475266e-02, 1.640101820180232817e-02
2.610000000000000098e-01, 1.338939755790913462e-02, 1.547455982676578662e-02
2.620000000000000107e-01, 1.231520428324277792e-02, 1.450521342401087099e-02
2.630000000000000115e-01, 1.119775568473452970e-02, 1.349309379519655905e-02
2.640000000000000124e-01, 1.003724556986817715e-02, 1.243832570352930433e-02
2.650000000000000133e-01, 8.833875214608951851e-03, 1.134104404350580464e-02
2.660000000000000142e-01, 7.587853328494490596e-03, 1.020139390687475889e-02
2.670000000000000151e-01, 6.299396018437550607e-03, 9.019530566241953928e-03
2.680000000000000160e-01, 4.968726751243846343e-03, 7.795619396090053277e-03
2.690000000000000169e-01, 3.596076314855556691e-03, 6.529835748396078943e-03
2.700000000000000178e-01, 2.181682778323347505e-03, 5.222364797030212835e-03
2.710000000000000187e-01, 7.257914505167384345e-04, 3.873401362263190206e-03
2.720000000000000195e-01, -7.713451624220650504e-04, 2.483149724121613833e-03
2.730000000000000204e-01, -2.309467400871890314e-03, 1.051823431088463878e-03
2.740000000000000213e-01, -3.888308496767516054e-03, -4.203548911718424375e-04
2.750000000000000222e-01, -5.507594619866863772e-03, -1.933153727758582519e-03
2.760000000000000231e-01, -7.167044925243899745e-03, -3.486332857066037905e-03
2.770000000000000240e-01, -8.866371601997630192e-03, -5.079643526541610665e-03
2.780000000000000249e-01, -1.060527992316903298e-02, -6.712828621018851472e-03
2.790000000000000258e-01, -1.238346829685786979e-02, -8.385622823377014701e-03
2.800000000000000266e-01, -1.420062831853017432e-02, -1.009775276757556017e-02
2.810000000000000275e-01, -1.605644482450710453e-02, -1.184893718436855203e-02
2.820000000000000284e-01, -1.795059594662585384e-02, -1.363888704008632546e-02
2.830000000000000293e-01, -1.988275316806409343e-02, -1.546730566897842885e-02
2.840000000000000302e-01, -2.185258138031659358e-02, -1.733388889965846447e-02
2.850000000000000311e-01, -2.385973894131646067e-02, -1.923832517615603477e-02
2.860000000000000320e-01, -2.590387773468762200e-02, -2.118029567414228542e-02
2.870000000000000329e-01, -2.798464323012191113e-02, -2.315947441280613583e-02
2.880000000000000338e-01, -3.010167454486784022e-02, -2.517552836287724471e-02
2.889999999999999791e-01, -3.225460450632107456e-02, -2.722811755124393551e-02
2.899999999999999800e-01, -3.444305971570617991e-02, -2.931689516256573425e-02
2.909999999999999809e-01, -3.666666061283727074e-02, -3.144150763828285067e-02
2.919999999999999818e-01, -3.892502154194903141e-02, -3.360159477334405398e-02
2.929999999999999827e-01, -4.121775081858318479e-02, -3.579678981096906520e-02
2.939999999999999836e-01, -4.354445079752111702e-02, -3.802671953574755792e-02
2.949999999999999845e-01, -4.590471794175101511e-02, -4.029100436529836626e-02
2.959999999999999853e-01, -4.829814289245616676e-02, -4.258925844074203104e-02
2.969999999999999862e-01, -5.072431054001286244e-02, -4.492108971618277713e-02
2.979999999999999871e-01, -5.318280009598606861e-02, -4.728610004736699679e-02
2.989999999999999880e-01, -5.567318516611020202e-02, -4.968388527970221680e-02
2.999999999999999889e-01, -5.819503382424145305e-02, -5.211403533578168323e-02
3.009999999999999898e-01, -6.074790868727024395e-02, -5.457613430251453956e-02
3.019999999999999907e-01, -6.333136699097977051e-02, -5.706976051801776473e-02
3.029999999999999916e-01, -6.594496066683813718e-02, -5.959448665833458336e-02
3.039999999999999925e-01, -6.858823641970974994e-02, -6.214987982409439504e-02
3.049999999999999933e-01, -7.126073580647396266e-02, -6.473550162718516576e-02
3.059999999999999942e-01, -7.396199531553668272e-02, -6.735090827749498632e-02
3.069999999999999951e-01, -7.669154644722014913e-02, -6.999565066981744410e-02
3.079999999999999960e-01, -7.944891579501839329e-02, -7.266927447093729509e-02
3.089999999999999969e-01, -8.223362512770374111e-02, -7.537132020698139589e-02
3.099999999999999978e-01, -8.504519147227035392e-02, -7.810132335103572854e-02
3.109999999999999987e-01, -8.788312719769908465e-02, -8.085881441110048806e-02
3.119999999999999996e-01, -9.074694009953207519e-02, -8.364331901839916483e-02
3.130000000000000004e-01, -9.363613348523844304e-02, -8.645435801606773940e-02
3.140000000000000013e-01, -9.655020626035984432e-02, -8.929144754824233643e-02
3.150000000000000022e-01, -9.948865301541914841e-02, -9.215409914958752613e-02
3.160000000000000031e-01, -1.024509641135770421e-01, -9.504181983524434552e-02
3.170000000000000040e-01, -1.054366257790227412e-01, -9.795411219124169899e-02
3.180000000000000049e-01, -1.084451201860812952e-01, -1.008904744653783547e-01
3.190000000000000058e-01, -1.114759255490242462e-01, -1.038504006585705408e-01
3.200000000000000067e-01, -1.145285162125669332e-01, -1.068333806166684719e-01
3.210000000000000075e-01, -1.176023627430369811e-01, -1.098389001227711437e-01
3.220000000000000084e-01, -1.206969320201974061e-01, -1.128664409900148602e-01
3.230000000000000093e-01, -1.238116873297102627e-01, -1.159154811548517017e-01
3.240000000000000102e-01, -1.269460884562227387e-01, -1.189854947708146038e-01
3.250000000000000111e-01, -1.300995917770605415e-01, -1.220759523027454829e-01
3.260000000000000120e-01, -1.332716503565127830e-01, -1.251863206215378943e-01
3.270000000000000129e-01, -1.364617140406912954e-01, -1.283160630993130380e-01
3.280000000000000138e-01, -1.396692295529472216e-01, -1.314646397051028037e-01
3.290000000000000147e-01, -1.428936405898307282e-01, -1.346315071009638042e-01
3.300000000000000155e-01, -1.461343879175744376e-01, -1.378161187385649189e-01
3.310000000000000164e-01, -1.493909094690856754e-01, -1.410179249562124315e-01
3.320000000000000173e-01, -1.526626404414298810e-01, -1.442363730763183138e-01
3.330000000000000182e-01, -1.559490133937885548e-01, -1.474709075032983874e-01
3.340000000000000191e-01, -1.592494583458752277e-01, -1.507209698218795191e-01
3.350000000000000200e-01, -1.625634028767907746e-01, -1.539859988958292292e-01
3.360000000000000209e-01, -1.658902722243029704e-01, -1.572654309670725448e-01
3.370000000000000218e-01, -1.692294893845320836e-01, -1.605586997551948503e-01
3.380000000000000226e-01, -1.725804752120243812e-01, -1.638652365573099179e-01
3.390000000000000235e-01, -1.759426485201981694e-01, -1.671844703483149619e-01
3.400000000000000244e-01, -1.793154261821428841e-01, -1.705158278814633277e-01
3.410000000000000253e-01, -1.826982232317558852e-01, -1.738587337892918971e-01
3.420000000000000262e-01, -1.860904529651966344e-01, -1.772126106848601612e-01
3.430000000000000271e-01, -1.894915270426436871e-01, -1.805768792632939934e-01
3.440000000000000280e-01, -1.929008555903348465e-01, -1.839509584036380929e-01
3.450000000000000289e-01, -1.963178473028730775e-01, -1.873342652709708012e-01
3.460000000000000298e-01, -1.997419095457815541e-01, -1.907262154187922554e-01
3.470000000000000306e-01, -2.031724484582881907e-01, -1.941262228916551535e-01
3.480000000000000315e-01, -2.066088690563234742e-01, -1.975337003280436543e-01
3.490000000000000324e-01, -2.100505753357131966e-01, -2.009480590634616093e-01
3.500000000000000333e-01, -2.134969703755479620e-01, -2.043687092337227729e-01
3.510000000000000342e-01, -2.169474564417112616e-01, -2.077950598784375769e-01
3.519999999999999796e-01, -2.204014350905493802e-01, -2.112265190446725172e-01
3.529999999999999805e-01, -2.238583072726637591e-01, -2.146624938907637226e-01
3.539999999999999813e-01, -2.273174734368088590e-01, -2.181023907902729653e-01
3.549999999999999822e-01, -2.307783336338763980e-01, -2.215456154360711527e-01
3.559999999999999831e-01, -2.342402876209494778e-01, -2.249915729445284840e-01
3.569999999999999840e-01, -2.377027349654068367e-01, -2.284396679598061641e-01
3.579999999999999849e-01, -2.411650751490606037e-01, -2.318893047582142874e-01
3.589999999999999858e-01, -2.446267076723085965e-01, -2.353398873526424406e-01
3.599999999999999867e-01, -2.480870321582837601e-01, -2.387908195970214753e-01
3.609999999999999876e-01, -2.515454484569811799e-01, -2.422415052908343525e-01
3.619999999999999885e-01, -2.550013567493476518e-01, -2.456913482836119433e-01
3.629999999999999893e-01, -2.584541576513120220e-01, -2.491397525794484258e-01
3.639999999999999902e-01, -2.619032523177412530e-01, -2.525861224414818196e-01
3.649999999999999911e-01, -2.653480425463023984e-01, -2.560298624963396885e-01
