# time, ED spin correlation, NQS spin correlation
1.980000000000000093e-01, -1.170492183522501284e-01, -1.190296267138929998e-01
1.990000000000000102e-01, -1.140501791369796375e-01, -1.160356914367520198e-01
2.000000000000000111e-01, -1.110518407065068103e-01, -1.130423323264516666e-01
2.010000000000000120e-01, -1.080543949534677889e-01, -1.100497404932597179e-01
2.020000000000000129e-01, -1.050580337133676656e-01, -1.070581069967365961e-01
2.030000000000000138e-01, -1.020629487523031509e-01, -1.040676228334388997e-01
2.040000000000000147e-01, -9.906933175468923825e-02, -1.010784789246285120e-01
2.050000000000000155e-01, -9.607737431099212799e-02, -9.809086610399021799e-02
2.060000000000000164e-01, -9.308726790546673069e-02, -9.510497510535219357e-02
2.070000000000000173e-01, -9.009920390390263600e-02, -9.212099655040068003e-02
2.080000000000000182e-01, -8.711337354137582700e-02, -8.913912093642674395e-02
2.089999999999999913e-01, -8.412996791001051133e-02, -8.615953862405970054e-02
2.099999999999999922e-01, -8.114917794674861296e-02, -8.318243982500755918e-02
2.109999999999999931e-01, -7.817119442113049099e-02, -8.020801458982132481e-02
2.119999999999999940e-01, -7.519620792308515100e-02, -7.723645279565423405e-02
2.129999999999999949e-01, -7.222440885073311279e-02, -7.426794413404147477e-02
2.139999999999999958e-01, -6.925598739820049143e-02, -7.130267809868355566e-02
2.149999999999999967e-01, -6.629113354344723374e-02, -6.834084397324913240e-02
2.159999999999999976e-01, -6.333003703610784463e-02, -6.538263081917820851e-02
2.169999999999999984e-01, -6.037288738534832278e-02, -6.242822746352005847e-02
2.179999999999999993e-01, -5.741987384773672431e-02, -5.947782248675470562e-02
2.190000000000000002e-01, -5.447118541513154555e-02, -5.653160421065693553e-02
2.200000000000000011e-01, -5.152701080258606514e-02, -5.358976068616626287e-02
2.210000000000000020e-01, -4.858753843627044988e-02, -5.065247968126859041e-02
2.220000000000000029e-01, -4.565295644141276199e-02, -4.771994866889857356e-02
2.230000000000000038e-01, -4.272345263025920103e-02, -4.479235481486276010e-02
2.240000000000000047e-01, -3.979921449005369150e-02, -4.186988496577744023e-02
2.250000000000000056e-01, -3.688042917103895313e-02, -3.895272563703031099e-02
2.260000000000000064e-01, -3.396728347447913743e-02, -3.604106300075442249e-02
2.270000000000000073e-01, -3.105996384070461303e-02, -3.313508287383450795e-02
2.280000000000000082e-01, -2.815865633717937189e-02, -3.023497070592404135e-02
2.290000000000000091e-01, -2.526354664659349880e-02, -2.734091156749164642e-02
2.300000000000000100e-01, -2.237482005497895554e-02, -2.445309013789262464e-02
2.310000000000000109e-01, -1.949266143985156630e-02, -2.157169069345249435e-02
2.320000000000000118e-01, -1.661725525837887130e-02, -1.869689709559471669e-02
2.330000000000000127e-01, -1.374878553557515315e-02, -1.582889277897436831e-02
2.340000000000000135e-01, -1.088743585252349710e-02, -1.296786073965076891e-02
2.350000000000000144e-01, -8.033389334626911404e-03, -1.011398352328017614e-02
2.360000000000000153e-01, -5.186828639888396708e-03, -7.267443213345839426e-03
2.370000000000000162e-01, -2.347935947220797237e-03, -4.428421419404846016e-03
2.380000000000000171e-01, 4.831070552126226492e-04, -1.597099265373325139e-03
2.390000000000000180e-01, 3.306119181625960524e-03, 1.226342622160869755e-03
2.399999999999999911e-01, 6.120919760206761095e-03, 4.041724125600054673e-03
2.409999999999999920e-01, 8.927328644678711456e-03, 6.848865647956253744e-03
2.419999999999999929e-01, 1.172516622583122392e-02, 9.647588124443128021e-03
