# time, ED spin correlation, NQS spin correlation
7.499999999999999722e-02, -5.631386199318811903e-01, -5.625182551830041344e-01
7.599999999999999811e-02, -5.646495846426664578e-01, -5.640204395482024680e-01
7.699999999999999900e-02, -5.661721364478051743e-01, -5.655342959600847541e-01
7.799999999999999989e-02, -5.677059830220277936e-01, -5.670595351065603751e-01
7.900000000000000078e-02, -5.692508298715041049e-01, -5.685958654803952017e-01
8.000000000000000167e-02, -5.708063803903848932e-01, -5.701429934355575213e-01
8.100000000000000255e-02, -5.723723359177488312e-01, -5.717006232439600932e-01
8.200000000000000344e-02, -5.739483957949456094e-01, -5.732684571525880068e-01
8.300000000000000433e-02, -5.755342574233200947e-01, -5.748461954409953556e-01
8.400000000000000522e-02, -5.771296163223116338e-01, -5.764335364791712824e-01
8.500000000000000611e-02, -5.787341661879122912e-01, -5.780301767857537465e-01
8.600000000000000699e-02, -5.803475989514769173e-01, -5.796358110865843516e-01
8.700000000000000788e-02, -5.819696048388719456e-01, -5.812501323736039005e-01
8.799999999999999489e-02, -5.835998724299489293e-01, -5.828728319640585909e-01
8.899999999999999578e-02, -5.852380887183394886e-01, -5.845035995600266210e-01
8.999999999999999667e-02, -5.868839391715477971e-01, -5.861421233082348969e-01
9.099999999999999756e-02, -5.885371077913437166e-01, -5.877880898601750559e-01
9.199999999999999845e-02, -5.901972771744301571e-01, -5.894411844324836114e-01
9.299999999999999933e-02, -5.918641285733863278e-01, -5.911010908676026521e-01
9.400000000000000022e-02, -5.935373419578631182e-01, -5.927674916946880090e-01
9.500000000000000111e-02, -5.952165960760313901e-01, -5.944400681907620054e-01
9.600000000000000200e-02, -5.969015685162590845e-01, -5.961185004420982425e-01
9.700000000000000289e-02, -5.985919357690138165e-01, -5.978024674058296517e-01
9.800000000000000377e-02, -6.002873732889759673e-01, -5.994916469717663787e-01
9.900000000000000466e-02, -6.019875555573500625e-01, -6.011857160244092890e-01
1.000000000000000056e-01, -6.036921561443630013e-01, -6.028843505051498797e-01
1.010000000000000064e-01, -6.054008477719390324e-01, -6.045872254746480490e-01
1.020000000000000073e-01, -6.071133023765342696e-01, -6.062940151753687390e-01
1.030000000000000082e-01, -6.088291911721260830e-01, -6.080043930942740094e-01
1.040000000000000091e-01, -6.105481847133367168e-01, -6.097180320256483377e-01
1.049999999999999961e-01, -6.122699529586861367e-01, -6.114346041340539273e-01
1.059999999999999970e-01, -6.139941653339608951e-01, -6.131537810174069181e-01
1.069999999999999979e-01, -6.157204907956823625e-01, -6.148752337701474113e-01
1.079999999999999988e-01, -6.174485978946643305e-01, -6.165986330465083043e-01
1.089999999999999997e-01, -6.191781548396529944e-01, -6.183236491238580657e-01
1.100000000000000006e-01, -6.209088295610275532e-01, -6.200499519661165637e-01
1.110000000000000014e-01, -6.226402897745585419e-01, -6.217772112872204104e-01
1.120000000000000023e-01, -6.243722030452039107e-01, -6.235050966146363782e-01
1.130000000000000032e-01, -6.261042368509358580e-01, -6.252332773529017951e-01
1.140000000000000041e-01, -6.278360586465845383e-01, -6.269614228471849238e-01
1.150000000000000050e-01, -6.295673359276854342e-01, -6.286892024468533346e-01
1.160000000000000059e-01, -6.312977362943191784e-01, -6.304162855690375045e-01
1.170000000000000068e-01, -6.330269275149308372e-01, -6.321423417621739871e-01
1.180000000000000077e-01, -6.347545775901179965e-01, -6.338670407695177200e-01
1.190000000000000085e-01, -6.364803548163739944e-01, -6.355900525926191369e-01
1.199999999999999956e-01, -6.382039278497726453e-01, -6.373110475547398845e-01
1.209999999999999964e-01, -6.399249657695860183e-01, -6.390296963642022599e-01
1.219999999999999973e-01, -6.416431381418210567e-01, -6.407456701776707009e-01
1.229999999999999982e-01, -6.433581150826601647e-01, -6.424586406633263636e-01
1.239999999999999991e-01, -6.450695673217992088e-01, -6.441682800639506601e-01
1.250000000000000000e-01, -6.467771662656659482e-01, -6.458742612598886712e-01
1.260000000000000009e-01, -6.484805840605087912e-01, -6.475762578318915441e-01
1.270000000000000018e-01, -6.501794936553437765e-01, -6.492739441238100095e-01
1.280000000000000027e-01, -6.518735688647477877e-01, -6.509669953051441249e-01
1.290000000000000036e-01, -6.535624844314846804e-01, -6.526550874334268171e-01
1.300000000000000044e-01, -6.552459160889543277e-01, -6.543378975164314548e-01
1.310000000000000053e-01, -6.569235406234493757e-01, -6.560151035741936809e-01
1.320000000000000062e-01, -6.585950359362131579e-01, -6.576863847008352915e-01
1.330000000000000071e-01, -6.602600811052807828e-01, -6.593514211261704006e-01
1.340000000000000080e-01, -6.619183564470945136e-01, -6.610098942770973318e-01
1.350000000000000089e-01, -6.635695435778827811e-01, -6.626614868387468160e-01
1.360000000000000098e-01, -6.652133254747887303e-01, -6.643058828153882711e-01
1.370000000000000107e-01, -6.668493865367381979e-01, -6.659427675910779554e-01
1.380000000000000115e-01, -6.684774126450332421e-01, -6.675718279900315633e-01
1.390000000000000124e-01, -6.700970912236621224e-01, -6.691927523367208197e-01
1.400000000000000133e-01, -6.717081112993135150e-01, -6.708052305156717576e-01
1.410000000000000142e-01, -6.733101635610818647e-01, -6.724089540309589053e-01
1.420000000000000151e-01, -6.749029404198539916e-01, -6.740036160653838371e-01
1.430000000000000160e-01, -6.764861360673666280e-01, -6.755889115393225453e-01
1.440000000000000169e-01, -6.780594465349187860e-01, -6.771645371692351922e-01
1.449999999999999900e-01, -6.796225697517335185e-01, -6.787301915258256990e-01
1.459999999999999909e-01, -6.811752056029554137e-01, -6.802855750918325173e-01
1.469999999999999918e-01, -6.827170559872710598e-01, -6.818303903194541382e-01
1.479999999999999927e-01, -6.842478248741425961e-01, -6.833643416873810272e-01
1.489999999999999936e-01, -6.857672183606462468e-01, -6.848871357574419783e-01
1.499999999999999944e-01, -6.872749447279005164e-01, -6.863984812308314698e-01
1.509999999999999953e-01, -6.887707144970742767e-01, -6.878980890039280149e-01
1.519999999999999962e-01, -6.902542404849673074e-01, -6.893856722236785251e-01
1.529999999999999971e-01, -6.917252378591466355e-01, -6.908609463425453567e-01
1.539999999999999980e-01, -6.931834241926357887e-01, -6.923236291730016090e-01
1.549999999999999989e-01, -6.946285195181379768e-01, -6.937734409415678982e-01
1.559999999999999998e-01, -6.960602463817899821e-01, -6.952101043423734028e-01
1.570000000000000007e-01, -6.974783298964326583e-01, -6.966333445902372912e-01
1.580000000000000016e-01, -6.988824977943871586e-01, -6.980428894732589873e-01
1.590000000000000024e-01, -7.002724804797305636e-01, -6.994384694049028406e-01
1.600000000000000033e-01, -7.016480110800574765e-01, -7.008198174755724263e-01
1.610000000000000042e-01, -7.030088254977182594e-01, -7.021866695036590444e-01
1.620000000000000051e-01, -7.043546624605250273e-01, -7.035387640860620850e-01
1.630000000000000060e-01, -7.056852635719155220e-01, -7.048758426481617212e-01
1.640000000000000069e-01, -7.070003733605634277e-01, -7.061976494932425963e-01
1.650000000000000078e-01, -7.082997393294296895e-01, -7.075039318513528519e-01
1.660000000000000087e-01, -7.095831120042400686e-01, -7.087944399275948326e-01
1.670000000000000095e-01, -7.108502449813831614e-01, -7.100689269498319245e-01
1.680000000000000104e-01, -7.121008949752201111e-01, -7.113271492158060871e-01
1.690000000000000113e-01, -7.133348218647940220e-01, -7.125688661396576418e-01
1.700000000000000122e-01, -7.145517887399328583e-01, -7.137938402978321051e-01
1.710000000000000131e-01, -7.157515619467347268e-01, -7.150018374743768446e-01
1.720000000000000140e-01, -7.169339111324301017e-01, -7.161926267056053508e-01
1.730000000000000149e-01, -7.180986092896068929e-01, -7.173659803241295707e-01
1.740000000000000158e-01, -7.192454327997972463e-01, -7.185216740022503101e-01
1.750000000000000167e-01, -7.203741614764100909e-01, -7.196594867946918272e-01
1.759999999999999898e-01, -7.214845786070072098e-01, -7.207792011806846144e-01
1.769999999999999907e-01, -7.225764709949104025e-01, -7.218806031053708328e-01
1.779999999999999916e-01, -7.236496290001355192e-01, -7.229634820205432799e-01
1.789999999999999925e-01, -7.247038465796424855e-01, -7.240276309246937991e-01
1.799999999999999933e-01, -7.257389213268942152e-01, -7.250728464023762365e-01
1.809999999999999942e-01, -7.267546545107191891e-01, -7.260989286628692918e-01
1.819999999999999951e-01, -7.277508511134664904e-01, -7.271056815781312688e-01
1.829999999999999960e-01, -7.287273198684482978e-01, -7.280929127200519435e-01
1.839999999999999969e-01, -7.296838732966639540e-01, -7.290604333969701312e-01
1.849999999999999978e-01, -7.306203277427933962e-01, -7.300080586894791557e-01
1.859999999999999987e-01, -7.315365034104595043e-01, -7.309356074854931329e-01
1.869999999999999996e-01, -7.324322243967491541e-01, -7.318429025145746225e-01
1.880000000000000004e-01, -7.333073187259842030e-01, -7.327297703815212060e-01
1.890000000000000013e-01, -7.341616183827417430e-01, -7.335960415991971129e-01
1.900000000000000022e-01, -7.349949593441120754e-01, -7.344415506206077859e-01
1.910000000000000031e-01, -7.358071816111908525e-01, -7.352661358702191619e-01
1.920000000000000040e-01, -7.365981292397976166e-01, -7.360696397745021269e-01
1.930000000000000049e-01, -7.373676503704174046e-01, -7.368519087917064780e-01
1.940000000000000058e-01, -7.381155972573574253e-01, -7.376127934408607256e-01
1.950000000000000067e-01, -7.388418262971130357e-01, -7.383521483299856358e-01
1.960000000000000075e-01, -7.395461980559394632e-01, -7.390698321835227347e-01
1.970000000000000084e-01, -7.402285772966226141e-01, -7.397657078689710008e-01
1.980000000000000093e-01, -7.408888330044447468e-01, -7.404396424227289719e-01
1.990000000000000102e-01, -7.415268384123383516e-01, -7.410915070751381561e-01
2.000000000000000111e-01, -7.421424710252249035e-01, -7.417211772747214216e-01
2.010000000000000120e-01, -7.427356126435341599e-01, -7.423285327116188048e-01
2.020000000000000129e-01, -7.433061493858972302e-01, -7.429134573402090824e-01
2.030000000000000138e-01, -7.438539717110124183e-01, -7.434758394009208793e-01
2.040000000000000147e-01, -7.443789744386761775e-01, -7.440155714412273191e-01
2.050000000000000155e-01, -7.448810567699775120e-01, -7.445325503358227737e-01
2.060000000000000164e-01, -7.453601223066510517e-01, -7.450266773059773806e-01
2.070000000000000173e-01, -7.458160790695856912e-01, -7.454978579380676651e-01
2.080000000000000182e-01, -7.462488395164836863e-01, -7.459460022012819325e-01
2.089999999999999913e-01, -7.466583205586687644e-01, -7.463710244644969904e-01
2.099999999999999922e-01, -7.470444435770383640e-01, -7.467728435123257569e-01
2.109999999999999931e-01, -7.474071344371592263e-01, -7.471513825603299797e-01
2.119999999999999940e-01, -7.477463235035004541e-01, -7.475065692694067288e-01
2.129999999999999949e-01, -7.480619456528031508e-01, -7.478383357593280101e-01
2.139999999999999958e-01, -7.483539402865846402e-01, -7.481466186214563718e-01
2.149999999999999967e-01, -7.486222513427719383e-01, -7.484313589306149650e-01
2.159999999999999976e-01, -7.488668273064661429e-01, -7.486925022561209397e-01
2.169999999999999984e-01, -7.490876212198342987e-01, -7.489299986719784030e-01
2.179999999999999993e-01, -7.492845906911229648e-01, -7.491438027662317145e-01
2.190000000000000002e-01, -7.494576979027989250e-01, -7.493338736494759011e-01
2.200000000000000011e-01, -7.496069096188089365e-01, -7.495001749625237464e-01
2.210000000000000020e-01, -7.497321971909619576e-01, -7.496426748832307752e-01
2.220000000000000029e-01, -7.498335365644293038e-01, -7.497613461324755812e-01
2.230000000000000038e-01, -7.499109082823623984e-01, -7.498561659792951639e-01
2.240000000000000047e-01, -7.499642974896293390e-01, -7.499271162451777162e-01
2.250000000000000056e-01, -7.499936939356657284e-01, -7.499741833075039832e-01
2.260000000000000064e-01, -7.499990919764447650e-01, -7.499973581021504021e-01
2.270000000000000073e-01, -7.499804905755588225e-01, -7.499966361252388136e-01
2.280000000000000082e-01, -7.499378933044205109e-01, -7.499720174340438472e-01
2.290000000000000091e-01, -7.498713083415741165e-01, -7.499235066470529842e-01
2.300000000000000100e-01, -7.497807484711284109e-01, -7.498511129431771893e-01
2.310000000000000109e-01, -7.496662310803002827e-01, -7.497548500601183274e-01
2.320000000000000118e-01, -7.495277781560769625e-01, -7.496347362918852619e-01
2.330000000000000127e-01, -7.493654162809947339e-01, -7.494907944854668491e-01
2.340000000000000135e-01, -7.491791766280343490e-01, -7.493230520366546132e-01
2.350000000000000144e-01, -7.489690949546374821e-01, -7.491315408850215407e-01
2.360000000000000153e-01, -7.487352115958402221e-01, -7.489162975080501106e-01
2.370000000000000162e-01, -7.484775714565282678e-01, -7.486773629144204412e-01
2.380000000000000171e-01, -7.481962240028176003e-01, -7.484147826364463407e-01
2.390000000000000180e-01, -7.478912232525545267e-01, -7.481286067216706970e-01
2.399999999999999911e-01, -7.475626277649464191e-01, -7.478188897236131005e-01
2.409999999999999920e-01, -7.472105006293175977e-01, -7.474856906916750310e-01
2.419999999999999929e-01, -7.468349094529957988e-01, -7.471290731602022728e-01
2.429999999999999938e-01, -7.464359263483338891e-01, -7.467491051367051158e-01
2.439999999999999947e-01, -7.460136279188612773e-01, -7.463458590892365629e-01
2.449999999999999956e-01, -7.455680952445800092e-01, -7.459194119329316530e-01
2.459999999999999964e-01, -7.450994138663949995e-01, -7.454698450157095646e-01
2.469999999999999973e-01, -7.446076737696902814e-01, -7.449972441031366133e-01
2.479999999999999982e-01, -7.440929693670543799e-01, -7.445016993624534729e-01
2.489999999999999991e-01, -7.435553994801510358e-01, -7.439833053457740597e-01
2.500000000000000000e-01, -7.429950673207472711e-01, -7.434421609724463087e-01
2.510000000000000009e-01, -7.424120804708964627e-01, -7.428783695105896090e-01
2.520000000000000018e-01, -7.418065508622826432e-01, -7.422920385577995717e-01
2.530000000000000027e-01, -7.411785947547311348e-01, -7.416832800210324539e-01
2.540000000000000036e-01, -7.405283327138849625e-01, -7.410522100956664637e-01
2.550000000000000044e-01, -7.398558895880587016e-01, -7.403989492437434983e-01
2.560000000000000053e-01, -7.391613944842659878e-01, -7.397236221713946458e-01
2.570000000000000062e-01, -7.384449807434342317e-01, -7.390263578054523386e-01
2.580000000000000071e-01, -7.377067859148001006e-01, -7.383072892692545963e-01
2.590000000000000080e-01, -7.369469517295033079e-01, -7.375665538576422486e-01
2.600000000000000089e-01, -7.361656240733738255e-01, -7.368042930111518007e-01
2.610000000000000098e-01, -7.353629529589206237e-01, -7.360206522894132686e-01
2.620000000000000107e-01, -7.345390924965324864e-01, -7.352157813437509848e-01
2.630000000000000115e-01, -7.336942008648864588e-01, -7.343898338889952582e-01
2.640000000000000124e-01, -7.328284402805809172e-01, -7.335429676745091054e-01
2.650000000000000133e-01, -7.319419769669885945e-01, -7.326753444544321647e-01
2.660000000000000142e-01, -7.310349811223418870e-01, -7.317871299571501176e-01
2.670000000000000151e-01, -7.301076268870572150e-01, -7.308784938539933940e-01
2.680000000000000160e-01, -7.291600923102985465e-01, -7.299496097271686024e-01
2.690000000000000169e-01, -7.281925593157944077e-01, -7.290006550369301230e-01
2.700000000000000178e-01, -7.272052136669068245e-01, -7.280318110879991922e-01
2.710000000000000187e-01, -7.261982449309677401e-01, -7.270432629952295889e-01
2.720000000000000195e-01, -7.251718464428809074e-01, -7.260351996485369108e-01
2.730000000000000204e-01, -7.241262152680029152e-01, -7.250078136770838899e-01
2.740000000000000213e-01, -7.230615521643072308e-01, -7.239613014127428414e-01
2.750000000000000222e-01, -7.219780615438391447e-01, -7.228958628528289188e-01
2.760000000000000231e-01, -7.208759514334692753e-01, -7.218117016221206050e-01
2.770000000000000240e-01, -7.197554334349532956e-01, -7.207090249341672195e-01
2.780000000000000249e-01, -7.186167226843047651e-01, -7.195880435518955398e-01
2.790000000000000258e-01, -7.174600378104895038e-01, -7.184489717475207593e-01
2.800000000000000266e-01, -7.162856008934501695e-01, -7.172920272617712145e-01
2.810000000000000275e-01, -7.150936374214664770e-01, -7.161174312624285498e-01
2.820000000000000284e-01, -7.138843762478639388e-01, -7.149254083022008599e-01
2.830000000000000293e-01, -7.126580495470727916e-01, -7.137161862759279218e-01
2.840000000000000302e-01, -7.114148927700523206e-01, -7.124899963771296196e-01
2.850000000000000311e-01, -7.101551445990847977e-01, -7.112470730539127706e-01
2.860000000000000320e-01, -7.088790469019492502e-01, -7.099876539642293594e-01
2.870000000000000329e-01, -7.075868446854832738e-01, -7.087119799305118262e-01
2.880000000000000338e-01, -7.062787860485429947e-01, -7.074202948936809676e-01
2.889999999999999791e-01, -7.049551221343682839e-01, -7.061128458665461016e-01
2.899999999999999800e-01, -7.036161070823641062e-01, -7.047898828865941656e-01
2.909999999999999809e-01, -7.022619979793072176e-01, -7.034516589681916177e-01
2.919999999999999818e-01, -7.008930548099855384e-01, -7.020984300541965872e-01
2.929999999999999827e-01, -6.995095404072824152e-01, -7.007304549669935989e-01
2.939999999999999836e-01, -6.981117204017128763e-01, -6.993479953589669673e-01
2.949999999999999845e-01, -6.966998631704240941e-01, -6.979513156624121972e-01
2.959999999999999853e-01, -6.952742397856670475e-01, -6.965406830389035964e-01
2.969999999999999862e-01, -6.938351239627522649e-01, -6.951163673281245403e-01
2.979999999999999871e-01, -6.923827920074967501e-01, -6.936786409961682720e-01
2.989999999999999880e-01, -6.909175227631743077e-01, -6.922277790833275546e-01
2.999999999999999889e-01, -6.894395975569787005e-01, -6.907640591513687367e-01
3.009999999999999898e-01, -6.879493001460095236e-01, -6.892877612303200952e-01
3.019999999999999907e-01, -6.864469166627913399e-01, -6.877991677647652402e-01
3.029999999999999916e-01, -6.849327355603374023e-01, -6.862985635596664524e-01
3.039999999999999925e-01, -6.834070475567679548e-01, -6.847862357257226140e-01
3.049999999999999933e-01, -6.818701455794928812e-01, -6.832624736242730590e-01
3.059999999999999942e-01, -6.803223247089706938e-01, -6.817275688117556687e-01
3.069999999999999951e-01, -6.787638821220531860e-01, -6.801818149837365324e-01
3.079999999999999960e-01, -6.771951170349301830e-01, -6.786255079185176120e-01
3.089999999999999969e-01, -6.756163306456786088e-01, -6.770589454203308488e-01
3.099999999999999978e-01, -6.740278260764354101e-01, -6.754824272621361425e-01
3.109999999999999987e-01, -6.724299083151982215e-01, -6.738962551280323066e-01
3.119999999999999996e-01, -6.708228841572680956e-01, -6.723007325552871061e-01
3.130000000000000004e-01, -6.692070621463467317e-01, -6.706961648760051409e-01
3.140000000000000013e-01, -6.675827525152966402e-01, -6.690828591584397911e-01
3.150000000000000022e-01, -6.659502671265769003e-01, -6.674611241479627699e-01
3.160000000000000031e-01, -6.643099194123671669e-01, -6.658312702077050504e-01
3.170000000000000040e-01, -6.626620243143895861e-01, -6.641936092588709428e-01
3.180000000000000049e-01, -6.610068982234404977e-01, -6.625484547207544095e-01
3.190000000000000058e-01, -6.593448589186450270e-01, -6.608961214504468495e-01
3.200000000000000067e-01, -6.576762255064441121e-01, -6.592369256822698809e-01
3.210000000000000075e-01, -6.560013183593265129e-01, -6.575711849669284570e-01
3.220000000000000084e-01, -6.543204590543194588e-01, -6.558992181104050800e-01
3.230000000000000093e-01, -6.526339703112455926e-01, -6.542213451126064339e-01
3.240000000000000102e-01, -6.509421759307632005e-01, -6.525378871057644359e-01
3.250000000000000111e-01, -6.492454007321957210e-01, -6.508491662926192411e-01
3.260000000000000120e-01, -6.475439704911692962e-01, -6.491555058843836434e-01
3.270000000000000129e-01, -6.458382118770630287e-01, -6.474572300385071921e-01
3.280000000000000138e-01, -6.441284523902910397e-01, -6.457546637962463532e-01
3.290000000000000147e-01, -6.424150202994222125e-01, -6.440481330200601429e-01
3.300000000000000155e-01, -6.406982445781546076e-01, -6.423379643308366749e-01
3.310000000000000164e-01, -6.389784548421523214e-01, -6.406244850449653860e-01
3.320000000000000173e-01, -6.372559812857623296e-01, -6.389080231112664876e-01
3.330000000000000182e-01, -6.355311546186156457e-01, -6.371889070477931849e-01
3.340000000000000191e-01, -6.338043060021334441e-01, -6.354674658785063324e-01
3.350000000000000200e-01, -6.320757669859453642e-01, -6.337440290698558298e-01
3.360000000000000209e-01, -6.303458694442326538e-01, -6.320189264672529950e-01
3.370000000000000218e-01, -6.286149455120090268e-01, -6.302924882314702160e-01
3.380000000000000226e-01, -6.268833275213522294e-01, -6.285650447749719927e-01
3.390000000000000235e-01, -6.251513479375966353e-01, -6.268369266981735910e-01
3.400000000000000244e-01, -6.234193392955020840e-01, -6.251084647256706095e-01
3.410000000000000253e-01, -6.216876341354069524e-01, -6.233799896424244702e-01
3.420000000000000262e-01, -6.199565649393823374e-01, -6.216518322299239285e-01
3.430000000000000271e-01, -6.182264640673962308e-01, -6.199243232023460282e-01
3.440000000000000280e-01, -6.164976636935008969e-01, -6.181977931427091733e-01
3.450000000000000289e-01, -6.147704957420569993e-01, -6.164725724390465178e-01
3.460000000000000298e-01, -6.130452918240061333e-01, -6.147489912206007823e-01
3.470000000000000306e-01, -6.113223831732002012e-01, -6.130273792940624800e-01
3.480000000000000315e-01, -6.096021005828078376e-01, -6.113080660798528854e-01
3.490000000000000324e-01, -6.078847743418013261e-01, -6.095913805484730608e-01
3.500000000000000333e-01, -6.061707341715438790e-01, -6.078776511569248253e-01
3.510000000000000342e-01, -6.044603091624819458e-01, -6.061672057852225404e-01
3.519999999999999796e-01, -6.027538277109638631e-01, -6.044603716729928244e-01
3.529999999999999805e-01, -6.010516174561849612e-01, -6.027574753562019438e-01
3.539999999999999813e-01, -5.993540052172854349e-01, -6.010588426039863430e-01
3.549999999999999822e-01, -5.976613169306003170e-01, -5.993647983556319447e-01
3.559999999999999831e-01, -5.959738775870802030e-01, -5.976756666576956700e-01
3.569999999999999840e-01, -5.942920111698959396e-01, -5.959917706012851646e-01
3.579999999999999849e-01, -5.926160405922328289e-01, -5.943134322595060581e-01
3.589999999999999858e-01, -5.909462876352932215e-01, -5.926409726251010701e-01
3.599999999999999867e-01, -5.892830728865153800e-01, -5.909747115482782975e-01
3.609999999999999876e-01, -5.876267156780216050e-01, -5.893149676747450050e-01
3.619999999999999885e-01, -5.859775340253070564e-01, -5.876620583839698986e-01
3.629999999999999893e-01, -5.843358445661839262e-01, -5.860162997276668895e-01
3.639999999999999902e-01, -5.827019624999840719e-01, -5.843780063685293236e-01
3.649999999999999911e-01, -5.810762015270458658e-01, -5.827474915192225602e-01
