# time, [eigenvalue lines]
-2.000000000000000042e-03, -1.006416859241313829e-16, 1.268793784982779278e-16, 5.164030195175368931e-03, 5.038730226463817852e-01, 6.718306968618421582e-01
0.000000000000000000e+00, -1.178081186535423078e-16, 1.676047617789275527e-17, 3.134830495638245285e-02, 5.167625848576924419e-01, 6.893725429459323095e-01
2.000000000000000042e-03, -6.067646901697549204e-17, 8.496259768065059414e-17, 6.250868766997150217e-02, 5.318088624144857723e-01, 7.101546413879087360e-01
4.000000000000000083e-03, 4.941984967307650402e-17, -7.891014876468234788e-17, 9.399326602708606149e-02, 5.466646169189631754e-01, 7.311247047000490884e-01
6.000000000000000125e-03, 1.454660056010740750e-17, -5.617996398355091335e-17, 1.256504242992546316e-01, 5.612621927982961445e-01, 7.521703322584787355e-01
8.000000000000000167e-03, 2.766053477855756563e-17, 1.249951311074013354e-16, 1.574513290469204962e-01, 5.755961057369425315e-01, 7.732541410493853906e-01
1.000000000000000021e-02, 4.036558362466747748e-17, 3.829069445136727263e-16, 1.893904745587838556e-01, 5.896725255425148138e-01, 7.943506291579567336e-01
1.200000000000000025e-02, 8.738673148947121190e-17, 1.069022978199311827e-16, 2.214686500348690412e-01, 6.035006490992947947e-01, 8.154355942906561516e-01
1.400000000000000029e-02, 1.429908427652338492e-16, -6.666300982225460818e-17, 2.536880800056477980e-01, 6.170902594766451976e-01, 8.364832660708074741e-01
1.600000000000000033e-02, 5.678434527262478398e-17, -2.371955867742130546e-16, 2.860506570070731058e-01, 6.304508549576309795e-01, 8.574653921691328673e-01
1.800000000000000211e-02, 1.778192133826489895e-16, 3.495367233143004905e-16, 3.185572160817338738e-01, 6.435913049336206004e-01, 8.783509821547645924e-01
2.000000000000000042e-02, 1.789723227627981176e-16, 1.531670654660406132e-17, 3.512072279245478934e-01, 6.565197155551092401e-01, 8.991063162341270676e-01
