# time, [eigenvalue lines]
-1.000000000000000021e-03, 9.708790846858099733e-18, 2.710664917260272546e-17, 5.164030195293356149e-03, 5.038730226464699369e-01, 6.718306968619598418e-01
0.000000000000000000e+00, -7.212164527771967839e-17, 2.116414317089758035e-17, 1.664790867479104888e-02, 5.094745609229206496e-01, 6.793630157881431764e-01
1.000000000000000021e-03, 5.474964996450876934e-18, 1.636605739112852017e-16, 3.224238231071396149e-02, 5.171167555668375604e-01, 6.897413682074680086e-01
2.000000000000000042e-03, -4.780312620698380866e-18, -4.205722123067544150e-17, 4.808476761304855684e-02, 5.248132972006884778e-01, 7.003140128942864084e-01
3.000000000000000062e-03, -9.116818776086574177e-17, 3.414020491705199186e-16, 6.399655507377108310e-02, 5.324856979225361941e-01, 7.109728984024860088e-01
4.000000000000000083e-03, -1.859375968703882539e-16, 3.836960731317428082e-16, 7.993609531666072410e-02, 5.400367902300060585e-01, 7.215847036729003960e-01
5.000000000000000104e-03, -6.231463945996448440e-18, 1.033759786006975594e-16, 9.590665773893267132e-02, 5.474940187007024672e-01, 7.321821484775341560e-01
6.000000000000000125e-03, -3.986954179781485743e-17, -1.995222978869848544e-16, 1.119028955377169149e-01, 5.549014070137019417e-01, 7.428202017330733931e-01
7.000000000000000146e-03, 1.022441151750346363e-16, 2.342922391644658414e-16, 1.279217984640811101e-01, 5.622445198313652526e-01, 7.534756155542872147e-01
8.000000000000000167e-03, 5.351947597882347458e-17, -3.270279426710186956e-17, 1.439820869726453068e-01, 5.694617735883813481e-01, 7.640612653127250020e-01
9.000000000000001055e-03, -1.057731378911170574e-17, -1.698339277124763307e-16, 1.600672508155465135e-01, 5.766309666784469323e-01, 7.746768611302141672e-01
1.000000000000000021e-02, 8.675399114508440932e-17, -2.636957856947190781e-16, 1.761910448842294863e-01, 5.837174627062668986e-01, 7.852708365732912199e-01
1.099999999999999936e-02, 1.428460238104847463e-16, -1.532543646663463531e-16, 1.923245054335609161e-01, 5.907804048484384118e-01, 7.959190826697690735e-01
1.200000000000000025e-02, 1.094505088609790507e-16, 8.510687505443807039e-18, 2.084821057395792321e-01, 5.977835118224931188e-01, 8.065688209156113286e-01
1.300000000000000114e-02, 9.466860854105150022e-17, -1.571186536762169254e-16, 2.246416979708756867e-01, 6.047593362761083391e-01, 8.172584730142247178e-01
1.400000000000000029e-02, -2.969624822350481910e-17, -3.241873408757636309e-16, 2.410441594401881993e-01, 6.114131435070883080e-01, 8.275764249537395090e-01
1.499999999999999944e-02, 1.026725940723720285e-16, 2.026387376995459708e-16, 2.572253638749041338e-01, 6.183146318232189964e-01, 8.383049707005194584e-01
1.600000000000000033e-02, 3.259754063692454517e-19, -1.044093839649776913e-16, 2.736889667846887919e-01, 6.249032786360756431e-01, 8.486600054829633866e-01
1.700000000000000122e-02, -9.470278606537311460e-17, 1.155194677770946395e-16, 2.899322876609232713e-01, 6.316813978434138166e-01, 8.593353445537527113e-01
1.800000000000000211e-02, -7.773802129018094412e-17, 1.124324908097169874e-16, 3.062088267750629478e-01, 6.383890556215264800e-01, 8.699664485263500779e-01
1.899999999999999953e-02, -1.160894876408057127e-17, 1.365090390344106343e-16, 3.226088224631900592e-01, 6.449629882433753902e-01, 8.804565852853221131e-01
2.000000000000000042e-02, -5.946186972499821219e-17, -1.070715839687752812e-16, 3.387919153680714057e-01, 6.516539508207187525e-01, 8.911603116883849429e-01
2.100000000000000130e-02, 5.953716656285601735e-17, 1.069962871309175500e-16, 3.553581953624478373e-01, 6.580423594974447177e-01, 9.014675419160358416e-01
